age,number_of_dependants,income_level,income_lakhs,insurance_plan,normalized_risk_score,lifestyle_risk_score,gender_Male,region_Northwest,region_Southeast,region_Southwest,marital_status_Unmarried,bmi_category_Obesity,bmi_category_Overweight,bmi_category_Underweight,smoking_status_Occasional,smoking_status_Regular,employment_status_Salaried,employment_status_Self-Employed,annual_premium_amount
0.7222222222222223,0.0,0.3333333333333333,0.018769551616266946,0.5,0.0,0.25,1,0,0,0,1,1,0,0,0,1,0,1,25961
0.24074074074074076,0.0,0.6666666666666667,0.03962460896767466,0.0,0.42857142857142855,0.125,0,0,0,1,1,0,0,0,0,1,0,0,12794
0.1111111111111111,0.0021929824561403508,0.3333333333333333,0.011470281543274244,0.0,0.0,0.625,1,0,1,0,1,0,0,0,0,0,1,0,8399
0.3888888888888889,0.0043859649122807015,0.0,0.008342022940563087,0.0,0.42857142857142855,1.0,1,0,0,1,0,0,0,0,0,1,0,0,18201
0.055555555555555525,0.0043859649122807015,0.0,0.0072992700729927005,0.0,0.42857142857142855,0.125,1,0,0,1,0,0,0,0,0,1,1,0,10303
0.3703703703703704,0.006578947368421052,0.0,0.0010427528675703858,0.0,1.0,0.5,1,1,0,0,0,0,1,0,0,1,1,0,20526
0.037037037037037035,0.0,0.0,0.0031282586027111575,0.0,0.0,0.25,0,0,1,0,1,0,0,0,0,0,0,0,5393
0.7037037037037037,0.0043859649122807015,0.0,0.0072992700729927005,0.5,0.5714285714285714,1.0,0,0,0,0,0,1,0,0,0,0,0,1,32187
0.48148148148148145,0.0021929824561403508,0.0,0.0,0.0,1.0,0.625,1,0,1,0,1,0,1,0,0,0,1,0,18155
0.49999999999999994,0.010964912280701754,0.0,0.004171011470281543,0.0,0.42857142857142855,1.0,0,1,0,0,0,0,0,0,1,0,0,1,15887
0.4259259259259259,1.0,0.0,0.0,0.0,0.42857142857142855,0.625,0,1,0,0,0,1,0,0,1,0,0,0,18620
0.962962962962963,0.0021929824561403508,0.3333333333333333,0.02502606882168926,1.0,0.42857142857142855,0.5,0,0,1,0,0,0,0,0,0,0,0,1,36452
0.4074074074074074,0.0043859649122807015,0.3333333333333333,0.02085505735140772,0.5,0.42857142857142855,0.625,1,1,0,0,0,0,0,0,0,1,0,0,22553
0.8888888888888888,0.0021929824561403508,1.0,0.07924921793534932,1.0,0.0,0.625,1,1,0,0,0,0,0,0,0,0,0,1,33416
0.7222222222222223,0.0043859649122807015,0.6666666666666667,0.03962460896767466,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,39336
0.09259259259259262,0.0,0.6666666666666667,0.03858185610010428,0.0,0.0,0.25,0,0,0,0,1,0,0,1,0,0,0,0,6413
0.48148148148148145,0.006578947368421052,0.6666666666666667,0.03336809176225235,0.5,0.42857142857142855,0.625,1,0,0,1,0,0,1,0,0,0,0,1,21003
0.6296296296296295,0.006578947368421052,0.0,0.0,0.5,0.7857142857142857,1.0,1,0,0,1,0,0,1,0,0,0,1,0,27765
0.7407407407407407,0.0043859649122807015,0.6666666666666667,0.03753910323253389,1.0,0.35714285714285715,0.625,0,0,0,0,0,0,0,0,0,0,0,1,31029
0.6111111111111112,0.0043859649122807015,0.0,0.0010427528675703858,0.5,0.42857142857142855,0.125,0,0,0,1,0,0,0,0,0,0,0,1,18947
0.0,0.0043859649122807015,0.6666666666666667,0.03232533889468196,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,11544
0.9814814814814814,0.0021929824561403508,0.6666666666666667,0.03858185610010428,1.0,0.5714285714285714,0.625,0,0,1,0,0,0,0,0,0,0,0,1,40864
0.14814814814814814,0.0021929824561403508,0.3333333333333333,0.01564129301355579,0.5,1.0,0.25,1,0,1,0,1,1,0,0,1,0,1,0,27195
0.0,0.0,0.0,0.0,1.0,0.0,0.625,0,0,0,1,1,0,0,0,1,0,1,0,15481
0.49999999999999994,0.006578947368421052,0.0,0.004171011470281543,0.0,0.0,0.625,1,1,0,0,0,0,0,1,0,0,0,1,10339
0.6111111111111112,0.006578947368421052,0.3333333333333333,0.02085505735140772,1.0,0.42857142857142855,0.125,1,1,0,0,0,0,1,0,0,0,1,0,30190
0.5185185185185186,0.006578947368421052,0.0,0.008342022940563087,0.5,0.42857142857142855,1.0,0,0,1,0,0,1,0,0,0,0,0,1,27759
0.4259259259259259,0.008771929824561403,0.3333333333333333,0.014598540145985403,0.5,0.5714285714285714,0.625,0,0,0,0,0,0,1,0,1,0,1,0,26080
0.6481481481481481,0.006578947368421052,0.0,0.004171011470281543,0.5,0.42857142857142855,0.25,0,0,0,0,0,0,0,0,0,1,1,0,23333
0.27777777777777773,0.0043859649122807015,1.0,0.10218978102189781,0.0,0.8571428571428571,0.625,1,1,0,0,0,0,0,0,1,0,1,0,15295
0.7777777777777779,0.010964912280701754,0.0,0.008342022940563087,0.5,0.0,0.625,0,0,0,1,0,1,0,0,0,1,0,1,27316
0.24074074074074076,0.0021929824561403508,0.0,0.0,0.0,0.0,0.25,0,0,1,0,1,0,0,0,1,0,1,0,10666
0.1296296296296296,0.0,1.0,0.08759124087591241,0.5,0.0,0.125,0,0,1,0,1,0,0,0,0,0,1,0,9006
0.5925925925925926,0.0043859649122807015,0.3333333333333333,0.009384775808133473,1.0,0.0,0.625,1,0,1,0,1,1,0,0,0,1,1,0,34707
0.7592592592592593,0.008771929824561403,0.6666666666666667,0.03858185610010428,0.5,0.7857142857142857,0.25,0,0,1,0,0,1,0,0,0,0,0,1,25938
0.5185185185185186,0.0043859649122807015,0.3333333333333333,0.010427528675703858,1.0,0.42857142857142855,0.25,0,0,1,0,0,1,0,0,0,0,0,0,32834
0.3888888888888889,0.006578947368421052,0.0,0.0031282586027111575,0.5,0.5714285714285714,0.25,1,0,0,1,0,0,0,0,0,1,1,0,23572
0.44444444444444436,0.0043859649122807015,0.0,0.008342022940563087,0.0,0.42857142857142855,0.5,1,0,0,1,0,1,0,0,0,0,1,0,15873
0.018518518518518545,0.0043859649122807015,0.3333333333333333,0.011470281543274244,0.0,0.0,0.5,1,0,0,1,0,0,0,0,0,1,0,0,8963
0.5925925925925926,0.006578947368421052,0.0,0.008342022940563087,0.5,0.42857142857142855,0.25,0,0,0,1,0,0,1,0,0,0,0,1,22666
0.6296296296296295,0.0043859649122807015,1.0,0.09071949947862357,1.0,0.42857142857142855,0.5,1,0,0,1,0,0,1,0,0,0,0,1,30539
0.537037037037037,0.008771929824561403,0.0,0.0010427528675703858,0.5,0.42857142857142855,0.625,0,0,0,1,0,0,0,0,0,0,1,0,22228
0.3888888888888889,0.006578947368421052,1.0,0.045881126173096975,1.0,0.42857142857142855,0.625,0,0,1,0,0,0,1,0,0,1,0,1,30695
0.4259259259259259,0.010964912280701754,1.0,0.08342022940563087,1.0,0.42857142857142855,0.625,0,1,0,0,0,0,1,0,0,1,1,0,29882
0.3888888888888889,0.0043859649122807015,0.3333333333333333,0.02502606882168926,0.0,0.8571428571428571,0.125,1,0,1,0,0,0,1,0,0,0,0,1,15026
0.3333333333333333,0.006578947368421052,0.6666666666666667,0.03128258602711158,0.5,0.5714285714285714,0.125,0,0,0,1,0,0,0,1,0,0,0,1,21226
0.574074074074074,0.0,1.0,0.09801876955161627,1.0,0.42857142857142855,0.5,1,0,0,0,1,0,0,0,0,1,0,1,32303
0.6666666666666667,0.006578947368421052,0.6666666666666667,0.02502606882168926,1.0,1.0,0.125,0,0,0,0,0,0,1,0,0,0,1,0,34019
0.1296296296296296,0.0043859649122807015,0.0,0.00521376433785193,0.0,0.8571428571428571,0.625,0,0,1,0,1,0,0,1,0,0,1,0,12050
0.7222222222222223,0.0043859649122807015,0.6666666666666667,0.030239833159541193,1.0,0.42857142857142855,1.0,1,0,1,0,1,1,0,0,0,0,1,0,36564
0.49999999999999994,0.0043859649122807015,0.6666666666666667,0.03441084462982273,0.5,0.0,0.625,1,0,1,0,1,0,0,0,0,0,1,0,16556
0.055555555555555525,0.0,0.6666666666666667,0.03962460896767466,0.0,0.0,0.25,0,0,1,0,1,0,0,0,0,0,0,1,6195
0.09259259259259262,0.0,0.0,0.00521376433785193,0.5,0.0,0.25,0,0,1,0,1,0,0,1,0,0,1,0,9009
0.44444444444444436,0.006578947368421052,0.3333333333333333,0.011470281543274244,0.5,0.35714285714285715,0.625,1,1,0,0,0,0,1,0,0,1,0,1,24892
0.7407407407407407,0.006578947368421052,1.0,0.054223149113660066,0.5,0.42857142857142855,0.25,1,0,0,0,0,0,1,0,0,1,0,0,25506
0.49999999999999994,0.010964912280701754,0.3333333333333333,0.009384775808133473,0.5,0.35714285714285715,0.625,1,0,0,1,0,0,1,0,0,1,0,0,24150
0.25925925925925924,0.0021929824561403508,0.0,0.008342022940563087,0.0,0.0,0.625,0,0,0,0,1,0,1,0,1,0,1,0,13902
0.22222222222222227,0.006578947368421052,0.6666666666666667,0.027111574556830033,1.0,0.42857142857142855,0.25,0,0,0,0,0,0,0,0,1,0,0,0,24564
0.27777777777777773,0.008771929824561403,0.0,0.0010427528675703858,0.5,0.35714285714285715,0.625,1,1,0,0,0,0,1,0,1,0,1,0,21427
0.7037037037037037,0.0,0.0,0.0031282586027111575,0.0,0.42857142857142855,0.125,0,0,0,1,1,0,1,0,0,0,1,0,13762
0.22222222222222227,0.0,0.0,0.0072992700729927005,0.0,0.8571428571428571,0.25,1,0,0,0,1,1,0,0,0,1,1,0,20596
0.018518518518518545,0.0021929824561403508,0.3333333333333333,0.02294056308654849,0.5,0.0,0.125,0,0,0,1,1,0,0,0,0,0,0,0,8328
0.3888888888888889,0.0043859649122807015,1.0,0.07299270072992702,1.0,0.42857142857142855,1.0,0,0,1,0,1,0,0,0,0,1,0,0,30167
0.49999999999999994,0.008771929824561403,0.3333333333333333,0.01251303441084463,0.5,1.0,0.25,1,0,0,0,0,0,0,0,0,0,1,0,21336
0.7407407407407407,0.006578947368421052,0.3333333333333333,0.023983315954118876,1.0,0.42857142857142855,0.25,1,0,1,0,0,1,0,0,0,1,0,1,34591
0.3148148148148148,0.010964912280701754,0.6666666666666667,0.04066736183524505,0.5,0.5714285714285714,0.125,1,0,0,1,0,0,0,0,0,0,1,0,19709
0.7777777777777779,0.006578947368421052,0.0,0.0072992700729927005,0.5,0.5714285714285714,1.0,0,0,1,0,0,0,0,1,0,1,1,0,32163
0.7777777777777779,0.008771929824561403,1.0,0.05526590198123045,1.0,1.0,0.125,1,0,1,0,0,0,1,0,0,0,0,1,34072
0.1111111111111111,0.0,1.0,0.0886339937434828,0.5,0.0,0.625,0,0,1,0,1,0,0,1,0,0,0,0,10908
0.4259259259259259,0.008771929824561403,1.0,0.06569343065693431,0.5,0.42857142857142855,0.125,1,0,1,0,0,0,0,0,0,0,1,0,17353
0.5925925925925926,0.008771929824561403,1.0,0.07612095933263817,1.0,1.0,0.125,0,0,0,0,0,0,1,0,0,0,0,1,32852
0.7222222222222223,0.0,0.6666666666666667,0.03128258602711158,0.5,0.0,0.625,1,0,0,1,1,0,1,0,0,1,0,1,25797
0.6666666666666667,0.0,0.0,0.0,0.5,0.35714285714285715,0.25,1,0,0,0,1,0,1,0,0,1,0,0,25830
0.7592592592592593,0.006578947368421052,0.0,0.008342022940563087,0.5,0.42857142857142855,0.625,0,1,0,0,0,0,0,0,0,1,0,1,24446
0.3148148148148148,0.006578947368421052,0.3333333333333333,0.010427528675703858,0.5,0.42857142857142855,0.25,1,0,0,0,0,1,0,0,1,0,1,0,23061
0.537037037037037,0.0043859649122807015,0.3333333333333333,0.01564129301355579,1.0,0.42857142857142855,1.0,1,0,0,1,0,0,1,0,0,1,0,1,37606
0.24074074074074076,0.0,0.3333333333333333,0.016684045881126174,0.5,0.5714285714285714,0.25,1,1,0,0,1,0,1,0,0,0,0,0,22582
0.4074074074074074,0.0043859649122807015,0.0,0.006256517205422314,0.0,0.35714285714285715,0.625,0,0,0,1,0,0,0,1,0,0,1,0,13693
0.3333333333333333,0.006578947368421052,1.0,0.06256517205422316,0.5,0.5714285714285714,0.625,1,0,0,0,0,1,0,0,0,0,0,0,26951
0.1111111111111111,0.0021929824561403508,0.3333333333333333,0.018769551616266946,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,1,0,1,7563
0.20370370370370366,0.0021929824561403508,0.0,0.0072992700729927005,0.0,1.0,0.625,0,0,0,1,1,0,1,0,0,0,1,0,18563
0.018518518518518545,0.0,0.0,0.006256517205422314,0.0,0.0,0.625,0,0,0,1,1,0,1,0,0,0,0,0,8814
0.8148148148148149,0.0,1.0,0.08342022940563087,1.0,0.42857142857142855,0.125,1,1,0,0,1,0,0,0,0,0,0,1,33296
0.09259259259259262,0.006578947368421052,0.0,0.004171011470281543,0.0,0.0,0.25,0,0,1,0,0,0,0,1,0,0,0,1,6181
0.07407407407407407,0.0043859649122807015,1.0,0.07924921793534932,0.5,0.0,0.625,0,0,0,0,1,0,0,1,0,1,0,0,14006
0.1296296296296296,0.0021929824561403508,0.3333333333333333,0.02502606882168926,0.0,0.35714285714285715,0.25,0,0,1,0,1,0,1,0,0,0,0,1,10332
0.20370370370370366,0.008771929824561403,0.0,0.0010427528675703858,0.0,0.5714285714285714,0.25,1,0,1,0,0,1,0,0,0,0,1,0,18017
0.5555555555555556,0.008771929824561403,0.3333333333333333,0.01564129301355579,1.0,0.35714285714285715,0.25,1,0,1,0,0,0,1,0,0,1,0,1,32743
0.9074074074074074,0.0021929824561403508,0.6666666666666667,0.04066736183524505,1.0,0.42857142857142855,0.5,0,0,0,0,0,0,0,0,0,0,0,1,35859
0.055555555555555525,0.0021929824561403508,1.0,0.0521376433785193,0.5,0.0,0.625,0,0,1,0,1,0,0,0,0,0,0,0,11524
0.3703703703703704,0.008771929824561403,0.0,0.0,1.0,0.42857142857142855,0.625,0,0,0,1,0,1,0,0,1,0,1,0,30516
0.537037037037037,0.006578947368421052,0.0,0.0072992700729927005,0.0,0.42857142857142855,0.25,0,0,0,0,0,0,0,0,0,0,0,1,12150
0.09259259259259262,0.0043859649122807015,0.6666666666666667,0.03753910323253389,0.0,0.0,0.625,0,0,1,0,0,0,0,1,0,0,0,0,7814
0.5555555555555556,0.0,0.3333333333333333,0.01564129301355579,1.0,0.0,0.625,1,0,1,0,1,0,0,0,0,1,1,0,31754
0.3703703703703704,0.008771929824561403,0.0,0.0010427528675703858,0.0,1.0,0.25,0,0,0,1,0,0,0,1,1,0,1,0,16570
0.25925925925925924,0.010964912280701754,0.3333333333333333,0.009384775808133473,0.5,0.42857142857142855,1.0,1,0,1,0,0,0,0,0,0,1,1,0,24153
0.8888888888888888,0.0021929824561403508,0.3333333333333333,0.01564129301355579,0.0,0.5714285714285714,0.125,1,0,0,0,0,0,0,0,0,0,0,1,18381
0.7592592592592593,0.0043859649122807015,0.6666666666666667,0.04066736183524505,1.0,0.42857142857142855,0.125,0,0,0,0,0,1,0,0,0,1,1,0,34813
0.20370370370370366,0.006578947368421052,0.0,0.004171011470281543,0.0,0.8571428571428571,0.25,0,0,0,1,0,1,0,0,0,0,1,0,16215
0.48148148148148145,0.0,0.6666666666666667,0.04066736183524505,0.0,1.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,20215
0.4074074074074074,0.0043859649122807015,0.3333333333333333,0.02294056308654849,0.5,0.35714285714285715,0.125,0,1,0,0,0,1,0,0,1,0,1,0,22116
0.4074074074074074,0.008771929824561403,0.0,0.0072992700729927005,0.5,0.35714285714285715,0.25,0,0,0,1,0,1,0,0,0,0,1,0,21180
0.7407407407407407,0.006578947368421052,0.0,0.0031282586027111575,0.5,0.35714285714285715,0.125,0,0,0,0,0,1,0,0,0,1,1,0,26231
0.4259259259259259,0.0043859649122807015,0.0,0.0031282586027111575,0.0,0.7857142857142857,0.25,1,0,0,1,0,1,0,0,1,0,0,0,17895
0.574074074074074,0.0043859649122807015,0.3333333333333333,0.02085505735140772,1.0,0.5714285714285714,0.25,1,0,0,1,0,0,1,0,0,0,1,0,33327
0.25925925925925924,0.006578947368421052,0.3333333333333333,0.02502606882168926,0.5,0.0,0.125,0,0,0,1,0,0,1,0,0,0,0,0,16152
0.5555555555555556,0.006578947368421052,0.0,0.00521376433785193,0.5,0.42857142857142855,0.125,0,0,0,1,0,1,0,0,0,0,1,0,23721
0.0,0.0043859649122807015,0.0,0.0010427528675703858,0.0,0.0,0.625,0,0,0,1,1,1,0,0,0,0,1,0,11056
0.25925925925925924,1.0,0.0,0.0020855057351407717,0.0,0.42857142857142855,0.25,0,0,1,0,0,0,0,0,0,0,1,0,10028
0.22222222222222227,0.010964912280701754,0.0,0.00521376433785193,0.0,0.5714285714285714,0.25,0,1,0,0,0,0,1,0,0,0,0,0,16953
0.3518518518518518,0.0043859649122807015,0.0,0.0010427528675703858,0.0,0.42857142857142855,0.625,1,1,0,0,0,0,0,0,0,0,1,0,12671
0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.625,0,0,1,0,1,0,0,0,0,0,0,0,14552
0.0,0.0043859649122807015,1.0,0.056308654848800835,0.5,0.0,0.25,0,1,0,0,1,0,0,0,1,0,0,0,10087
0.07407407407407407,0.0043859649122807015,0.3333333333333333,0.02502606882168926,0.5,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,15057
0.037037037037037035,0.0043859649122807015,0.0,0.004171011470281543,0.0,0.0,0.625,0,1,0,0,1,0,1,0,0,0,1,0,8776
0.07407407407407407,0.0043859649122807015,0.3333333333333333,0.01251303441084463,0.0,1.0,0.625,1,0,1,0,1,0,0,0,0,1,0,1,15984
0.055555555555555525,0.0043859649122807015,0.3333333333333333,0.019812304483837334,0.0,0.42857142857142855,0.25,1,0,0,0,1,0,0,0,0,1,1,0,10151
0.7037037037037037,0.006578947368421052,0.6666666666666667,0.030239833159541193,1.0,0.42857142857142855,0.625,1,0,1,0,0,0,1,0,0,1,0,0,34439
0.055555555555555525,1.0,0.0,0.0020855057351407717,0.0,0.0,0.125,1,0,1,0,1,0,1,0,0,0,1,0,6257
0.07407407407407407,0.0021929824561403508,0.3333333333333333,0.016684045881126174,0.0,0.0,0.625,0,0,0,1,1,0,0,0,0,0,0,0,7017
0.055555555555555525,0.0021929824561403508,0.0,0.0,0.0,0.0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,4380
0.5185185185185186,0.006578947368421052,0.3333333333333333,0.016684045881126174,1.0,0.35714285714285715,0.625,0,0,0,1,0,0,0,1,0,0,0,1,31292
0.055555555555555525,0.0021929824561403508,0.0,0.0,0.0,0.0,0.25,1,0,0,1,1,0,0,1,0,0,0,0,6300
0.25925925925925924,0.008771929824561403,0.3333333333333333,0.02085505735140772,0.0,0.42857142857142855,0.25,0,0,0,0,0,1,0,0,0,0,1,0,14206
0.6481481481481481,0.0043859649122807015,0.0,0.006256517205422314,0.5,0.42857142857142855,0.0,0,0,1,0,0,0,0,0,0,0,0,1,19879
0.7592592592592593,0.008771929824561403,0.6666666666666667,0.03336809176225235,1.0,0.42857142857142855,0.125,0,0,0,1,0,1,0,0,0,0,1,0,30852
0.9259259259259258,0.0021929824561403508,0.0,0.0020855057351407717,0.5,0.42857142857142855,0.25,0,0,0,0,0,0,0,1,0,0,0,1,24469
0.25925925925925924,0.006578947368421052,0.0,0.0072992700729927005,0.0,1.0,0.625,0,0,1,0,0,0,0,0,0,1,1,0,20331
0.22222222222222227,0.0043859649122807015,0.3333333333333333,0.023983315954118876,0.5,0.0,0.125,0,0,0,1,0,0,0,0,0,0,0,1,15086
0.018518518518518545,0.0,0.6666666666666667,0.03336809176225235,0.0,0.0,0.25,0,0,1,0,1,0,0,0,0,1,0,1,8139
0.09259259259259262,0.0,1.0,0.054223149113660066,0.5,0.42857142857142855,0.5,0,1,0,0,1,0,0,0,0,0,1,0,12894
0.2962962962962962,0.008771929824561403,0.0,0.008342022940563087,0.0,0.5714285714285714,0.5,0,0,1,0,0,0,1,0,1,0,1,0,18033
0.037037037037037035,0.0,0.3333333333333333,0.014598540145985403,0.0,0.0,0.125,1,0,0,1,1,0,1,0,0,0,0,0,6604
0.6296296296296295,0.006578947368421052,0.0,0.006256517205422314,0.0,0.42857142857142855,0.125,0,0,1,0,0,0,1,0,0,0,0,1,12699
0.6481481481481481,0.008771929824561403,0.0,0.004171011470281543,0.0,0.42857142857142855,0.5,0,0,1,0,0,0,1,0,0,0,0,1,14994
0.6481481481481481,0.010964912280701754,0.3333333333333333,0.016684045881126174,1.0,0.35714285714285715,0.5,1,0,0,0,0,0,0,0,0,1,1,0,32257
0.4074074074074074,0.006578947368421052,1.0,0.07090719499478623,0.5,0.8571428571428571,0.5,0,0,0,1,0,0,0,0,0,0,1,0,20201
0.4074074074074074,0.010964912280701754,0.0,0.006256517205422314,0.0,0.42857142857142855,0.25,0,0,0,1,0,0,1,0,0,0,1,0,13098
0.037037037037037035,0.0043859649122807015,1.0,0.04692387904066737,1.0,0.8571428571428571,0.625,1,0,0,0,1,0,1,0,0,0,0,0,21592
0.6481481481481481,0.0,0.0,0.00521376433785193,0.5,0.0,0.25,0,1,0,0,1,0,1,0,0,0,0,1,20959
0.3333333333333333,0.0043859649122807015,0.0,0.0072992700729927005,0.0,0.42857142857142855,0.125,0,0,0,1,0,0,1,0,0,0,1,0,11794
0.25925925925925924,0.0021929824561403508,0.0,0.006256517205422314,0.5,0.8571428571428571,0.125,0,0,0,0,1,0,1,0,0,0,1,0,21051
0.07407407407407407,0.0021929824561403508,0.6666666666666667,0.03441084462982273,0.0,0.0,0.625,0,1,0,0,1,0,0,0,0,0,0,0,6814
0.18518518518518517,0.0043859649122807015,0.0,0.008342022940563087,0.0,0.42857142857142855,0.25,0,1,0,0,0,0,0,1,0,1,0,1,15159
0.09259259259259262,0.0,0.3333333333333333,0.023983315954118876,0.0,0.0,0.125,0,0,0,1,1,0,0,1,0,0,0,0,6199
0.07407407407407407,0.0,0.0,0.004171011470281543,0.0,0.0,0.25,0,0,0,0,1,0,0,1,0,0,0,0,6060
0.2962962962962962,0.0,0.3333333333333333,0.013555787278415015,0.5,0.42857142857142855,0.625,0,0,0,1,1,0,1,0,1,0,0,1,21263
0.07407407407407407,0.0,0.0,0.0031282586027111575,0.5,0.0,0.25,0,0,1,0,1,0,1,0,0,0,1,0,11076
0.09259259259259262,0.0021929824561403508,0.0,0.00521376433785193,0.0,0.35714285714285715,0.25,0,0,0,0,1,0,0,1,0,0,1,0,9015
0.22222222222222227,0.010964912280701754,0.3333333333333333,0.01251303441084463,1.0,0.42857142857142855,0.25,0,0,0,1,0,0,0,0,0,0,1,0,23754
0.7407407407407407,0.0043859649122807015,0.6666666666666667,0.03649635036496351,1.0,0.42857142857142855,0.5,0,0,0,0,1,0,0,0,0,0,1,0,30387
0.0,1.0,1.0,0.06569343065693431,0.5,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,9766
0.6296296296296295,0.006578947368421052,0.0,0.008342022940563087,0.5,0.35714285714285715,0.125,0,1,0,0,0,0,0,0,0,1,0,1,23620
0.6481481481481481,0.006578947368421052,1.0,0.1032325338894682,0.5,0.35714285714285715,0.5,0,1,0,0,0,1,0,0,0,0,0,1,25461
0.14814814814814814,0.006578947368421052,1.0,0.0959332638164755,0.5,0.35714285714285715,0.25,1,1,0,0,0,0,1,0,0,0,1,0,19570
0.018518518518518545,0.0,0.0,0.006256517205422314,0.0,0.0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,7853
0.5555555555555556,0.008771929824561403,0.0,0.00521376433785193,0.0,0.7857142857142857,0.625,0,0,0,0,0,0,1,0,0,0,0,1,18128
0.22222222222222227,0.0043859649122807015,0.0,0.004171011470281543,0.0,0.7857142857142857,0.625,0,0,1,0,1,0,1,0,1,0,1,0,17798
0.7222222222222223,0.008771929824561403,0.3333333333333333,0.02294056308654849,1.0,0.0,0.25,1,0,0,1,0,0,0,1,0,0,1,0,27691
0.44444444444444436,0.0043859649122807015,0.3333333333333333,0.02085505735140772,0.5,0.42857142857142855,0.625,1,1,0,0,0,0,0,1,1,0,1,0,21165
0.7777777777777779,0.006578947368421052,0.0,0.008342022940563087,0.5,0.5714285714285714,0.5,0,0,0,0,0,0,0,0,0,0,0,0,24620
0.46296296296296297,0.006578947368421052,0.3333333333333333,0.019812304483837334,0.5,0.0,0.5,1,0,1,0,0,0,0,0,0,1,1,0,19968
0.46296296296296297,0.0,0.6666666666666667,0.03753910323253389,0.5,0.42857142857142855,0.5,0,0,1,0,1,0,0,0,1,0,0,0,20337
0.16666666666666669,0.010964912280701754,1.0,0.0521376433785193,1.0,0.42857142857142855,0.625,1,0,1,0,0,0,0,0,1,0,1,0,27058
0.537037037037037,0.0043859649122807015,0.0,0.008342022940563087,1.0,0.35714285714285715,0.625,1,0,1,0,0,0,0,1,1,0,0,1,32392
0.46296296296296297,0.0,0.3333333333333333,0.01772679874869656,0.5,0.42857142857142855,0.625,0,0,1,0,1,0,0,0,0,0,1,0,19815
0.6296296296296295,0.008771929824561403,0.3333333333333333,0.02085505735140772,0.0,1.0,0.625,0,0,1,0,0,1,0,0,0,0,1,0,21684
0.48148148148148145,0.0,1.0,0.06986444212721585,1.0,0.42857142857142855,0.25,0,0,0,1,1,0,0,0,0,0,0,1,23754
0.44444444444444436,0.0043859649122807015,0.0,0.0031282586027111575,0.0,0.42857142857142855,0.5,1,0,0,0,0,1,0,0,0,0,0,0,15071
0.1296296296296296,0.0,0.3333333333333333,0.018769551616266946,0.0,0.0,0.625,1,0,1,0,1,0,0,0,0,1,1,0,11138
0.7962962962962963,0.0021929824561403508,0.3333333333333333,0.014598540145985403,1.0,0.42857142857142855,0.5,1,1,0,0,0,0,0,0,0,0,0,1,36410
0.25925925925925924,0.006578947368421052,0.6666666666666667,0.03858185610010428,0.5,0.42857142857142855,0.625,1,0,1,0,0,0,0,0,0,1,0,0,22449
0.3703703703703704,0.010964912280701754,0.0,0.008342022940563087,0.0,0.42857142857142855,0.125,0,0,0,0,0,0,0,0,0,1,1,0,14039
0.055555555555555525,0.0,0.3333333333333333,0.019812304483837334,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,0,1,7749
0.537037037037037,0.0043859649122807015,0.6666666666666667,0.02606882168925965,1.0,0.42857142857142855,0.25,1,0,1,0,0,0,0,0,0,1,0,1,30553
0.1296296296296296,0.0021929824561403508,1.0,0.06152241918665277,0.5,0.0,0.625,0,0,0,1,1,0,0,0,1,0,0,0,12452
0.5925925925925926,0.0043859649122807015,0.6666666666666667,0.03545359749739312,1.0,0.42857142857142855,0.25,0,0,0,0,0,0,0,0,0,0,0,1,27401
0.20370370370370366,0.0,0.6666666666666667,0.02606882168925965,1.0,0.42857142857142855,0.125,0,0,1,0,1,0,0,0,0,0,1,0,24127
0.3148148148148148,0.0043859649122807015,0.6666666666666667,0.03441084462982273,1.0,0.42857142857142855,0.25,1,0,0,1,0,1,0,0,0,1,0,1,30747
0.7777777777777779,0.008771929824561403,0.0,0.0031282586027111575,0.5,0.42857142857142855,1.0,0,1,0,0,0,0,0,0,0,0,0,1,23682
0.2962962962962962,0.010964912280701754,0.6666666666666667,0.03336809176225235,0.5,0.35714285714285715,0.625,1,0,0,1,0,0,0,0,0,1,0,1,22763
0.6296296296296295,0.008771929824561403,0.0,0.0031282586027111575,0.5,0.35714285714285715,0.625,1,1,0,0,0,0,1,0,0,1,0,1,27677
0.09259259259259262,0.0021929824561403508,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,12580
0.1296296296296296,0.0043859649122807015,0.6666666666666667,0.02502606882168926,0.0,0.0,0.125,1,0,1,0,1,0,0,1,0,0,0,0,6077
0.16666666666666669,0.010964912280701754,0.3333333333333333,0.02085505735140772,0.5,0.42857142857142855,0.625,0,0,1,0,0,0,1,0,0,0,0,1,21879
